qpu_sampling_time
217.700 ms
qpu_anneal_time_per_sample
20 µs
qpu_readout_time_per_sample
177 µs
qpu_access_time
233.462 ms
qpu_access_overhead_time
7.964 ms
qpu_programming_time
15.762 ms
qpu_delay_time_per_sample
21 µs
total_post_processing_time
5.255 ms
post_processing_overhead_time
280 µs
5760 9336
4459 4460 -14.069122360687604
1238 4461 -1
1253 4461 0.5
1268 4461 1
1283 4461 -1
1298 4461 -1
1313 4461 -1
1327 4461 1
1342 4461 -1
1357 4461 1
1372 4461 -1
1388 4461 -1
1403 4461 -1
4446 4461 0.09090909090909091
4460 4461 -14.069122360687604
1418 4462 -1
1433 4462 1
1448 4462 -1
1463 4462 -1
1478 4462 -1
1493 4462 1
1507 4462 1
1522 4462 -1
1537 4462 1
1552 4462 1
1568 4462 1
1583 4462 1
4447 4462 0.09090909090909091
4461 4462 -14.069122360687604
1598 4463 -1
1613 4463 -1
1628 4463 -1
1643 4463 -1
1658 4463 -1
1673 4463 1
1687 4463 0.5
1702 4463 1
1717 4463 -1
1732 4463 -1
1748 4463 -0.5
1763 4463 0.3333333333333333
4448 4463 0.09090909090909091
4462 4463 -14.069122360687604
1778 4464 -0.5
1793 4464 0.5
1808 4464 -0.5
1823 4464 -14.069122360687604
1838 4464 0.2
1853 4464 -0.3333333333333333
1867 4464 -0.5
1882 4464 0.5
1897 4464 0.5
1912 4464 0.5
1928 4464 -0.3333333333333333
1943 4464 0.09090909090909091
4449 4464 0.09090909090909091
4463 4464 -14.069122360687604
518 4472 1
533 4472 -0.25
563 4472 0.5
578 4472 -0.3333333333333333
593 4472 0.5
608 4472 0.3333333333333333
623 4472 -1
638 4472 -0.3333333333333333
653 4472 0.5
668 4472 -0.5
683 4472 0.3333333333333333
698 4473 -1
713 4473 -1
728 4473 0.5
743 4473 1
758 4473 -0.5
773 4473 1
788 4473 -1
803 4473 -1
818 4473 -1
833 4473 -1
848 4473 1
863 4473 -1
4472 4473 -14.069122360687604
878 4474 1
893 4474 -1
908 4474 -1
923 4474 1
938 4474 0.1111111111111111
953 4474 -1
968 4474 -1
983 4474 -1
998 4474 1
1013 4474 1
1028 4474 -1
1043 4474 -1
4473 4474 -14.069122360687604
1058 4475 -1
1073 4475 -1
1088 4475 -1
1103 4475 1
1118 4475 -1
1133 4475 -1
1148 4475 1
1163 4475 -1
1178 4475 -0.5
1193 4475 -1
1208 4475 1
1223 4475 -1
4474 4475 -14.069122360687604
1238 4476 1
1253 4476 0.5
1268 4476 0.5
1283 4476 1
1298 4476 1
1313 4476 -1
1328 4476 1
1343 4476 1
1358 4476 1
1373 4476 -1
1388 4476 1
1403 4476 -1
4475 4476 -14.069122360687604
1418 4477 1
1433 4477 1
1448 4477 -1
1463 4477 -1
1478 4477 1
1493 4477 1
1508 4477 1
1523 4477 -1
1538 4477 1
1553 4477 1
1568 4477 1
1583 4477 1
4476 4477 -14.069122360687604
1598 4478 -1
1613 4478 1
1628 4478 -1
1643 4478 -1
1658 4478 1
1673 4478 1
1688 4478 -1
1703 4478 1
1718 4478 -1
1733 4478 -1
1748 4478 1
1763 4478 -0.5
4477 4478 -14.069122360687604
1778 4479 1
1793 4479 -1
1808 4479 1
1823 4479 -0.3333333333333333
1838 4479 -0.3333333333333333
1853 4479 0.3333333333333333
1868 4479 0.5
1883 4479 0.3333333333333333
1898 4479 0.3333333333333333
1928 4479 -14.069122360687604
1943 4479 0.16666666666666666
4478 4479 -14.069122360687604
518 4487 0.5
533 4487 -0.5
563 4487 -0.5
578 4487 0.3333333333333333
593 4487 0.5
608 4487 -14.069122360687604
623 4487 -0.25
638 4487 0.3333333333333333
653 4487 -0.5
668 4487 0.16666666666666666
683 4487 -14.069122360687604
4472 4487 0.3333333333333333
698 4488 -0.5
713 4488 1
728 4488 -0.5
743 4488 -1
758 4488 -0.3333333333333333
773 4488 -0.5
788 4488 -0.5
803 4488 -0.5
818 4488 1
833 4488 -1
848 4488 -1
863 4488 -1
4473 4488 0.1111111111111111
4487 4488 1
878 4489 1
893 4489 -1
908 4489 -1
923 4489 1
938 4489 -14.069122360687604
953 4489 -0.2
968 4489 -1
983 4489 -0.5
998 4489 -1
1013 4489 1
1028 4489 -1
1043 4489 -1
4474 4489 0.1111111111111111
4488 4489 -14.069122360687604
1058 4490 1
1073 4490 1
1088 4490 -1
1103 4490 -0.5
1118 4490 1
1133 4490 -0.5
1148 4490 -0.5
1163 4490 -1
1178 4490 -0.3333333333333333
1193 4490 -1
1208 4490 1
1223 4490 1
4475 4490 0.1111111111111111
4489 4490 -14.069122360687604
1238 4491 0.5
1253 4491 -0.5
1268 4491 -0.5
1283 4491 -1
1298 4491 1
1313 4491 1
1328 4491 0.5
1343 4491 -1
1358 4491 1
1373 4491 1
1388 4491 1
1403 4491 -0.5
4476 4491 0.1111111111111111
4490 4491 -14.069122360687604
1418 4492 1
1433 4492 1
1448 4492 -1
1463 4492 1
1478 4492 -1
1493 4492 1
1508 4492 1
1523 4492 1
1538 4492 1
1553 4492 -1
1568 4492 1
1583 4492 1
4477 4492 0.1111111111111111
4491 4492 -14.069122360687604
1598 4493 1
1613 4493 1
1628 4493 -1
1643 4493 -1
1658 4493 1
1673 4493 -1
1688 4493 -0.5
1703 4493 1
1718 4493 -0.5
1733 4493 0.5
1748 4493 1
1763 4493 0.5
4478 4493 0.1111111111111111
4492 4493 -14.069122360687604
1778 4494 -0.5
1793 4494 -0.5
1808 4494 1
1823 4494 -0.5
1838 4494 -0.5
1853 4494 0.3333333333333333
1868 4494 0.5
1883 4494 0.3333333333333333
1898 4494 -0.5
1928 4494 0.1111111111111111
1943 4494 0.5
4479 4494 0.1111111111111111
4493 4494 -14.069122360687604
518 4502 -0.5
533 4502 0.5
563 4502 -0.5
578 4502 -0.2
593 4502 -0.5
608 4502 0.5
623 4502 -0.5
638 4503 -0.3333333333333333
653 4503 0.25
668 4503 -0.5
683 4503 0.5
698 4503 1
713 4503 1
728 4503 -0.5
743 4503 1
758 4503 -0.3333333333333333
773 4503 0.5
788 4503 -1
803 4503 1
4502 4503 -14.069122360687604
818 4504 -1
833 4504 1
848 4504 1
863 4504 -1
878 4504 1
893 4504 -1
908 4504 -1
923 4504 1
938 4504 0.3333333333333333
953 4504 -1
968 4504 -1
983 4504 -1
4503 4504 -14.069122360687604
998 4505 -1
1013 4505 1
1028 4505 1
1043 4505 1
1058 4505 -1
1073 4505 1
1088 4505 -1
1103 4505 1
1118 4505 -1
1133 4505 1
1148 4505 -1
1163 4505 -1
4504 4505 -14.069122360687604
1178 4506 -0.3333333333333333
1193 4506 1
1208 4506 -1
1223 4506 -1
1238 4506 0.16666666666666666
1253 4506 -0.5
1268 4506 0.5
1283 4506 1
1298 4506 1
1313 4506 -1
1328 4506 1
1343 4506 1
4505 4506 -14.069122360687604
1358 4507 1
1373 4507 1
1388 4507 1
1403 4507 1
1418 4507 1
1433 4507 -1
1448 4507 1
1463 4507 -1
1478 4507 -1
1493 4507 1
1508 4507 1
1523 4507 1
4506 4507 -14.069122360687604
1538 4508 1
1553 4508 1
1568 4508 -1
1583 4508 -1
1598 4508 1
1613 4508 1
1628 4508 -1
1643 4508 -1
1658 4508 -1
1673 4508 1
1688 4508 1
1703 4508 -1
4507 4508 -14.069122360687604
1718 4509 1
1733 4509 -1
1748 4509 -1
1763 4509 -0.5
1778 4509 1
1793 4509 0.5
1808 4509 1
1823 4509 -0.3333333333333333
1838 4509 -0.2
1853 4509 -14.069122360687604
1868 4509 0.25
1883 4509 -14.069122360687604
4508 4509 -14.069122360687604
518 4517 0.5
533 4517 -0.5
563 4517 -0.5
578 4517 0.25
593 4517 0.5
608 4517 -0.25
623 4517 -14.069122360687604
4502 4517 -0.5
638 4518 -0.5
653 4518 -0.5
668 4518 -0.3333333333333333
683 4518 -0.5
698 4518 0.3333333333333333
713 4518 0.5
728 4518 -0.5
743 4518 -0.3333333333333333
758 4518 -0.125
773 4518 -14.069122360687604
788 4518 -0.3333333333333333
803 4518 0.25
4503 4518 0.5
4517 4518 0.5
818 4519 0.5
833 4519 -1
848 4519 -1
863 4519 0.5
878 4519 -1
893 4519 -1
908 4519 -1
923 4519 -1
938 4519 0.5
953 4519 1
968 4519 1
983 4519 1
4504 4519 0.16666666666666666
4518 4519 1
998 4520 1
1013 4520 -1
1028 4520 1
1043 4520 1
1058 4520 1
1073 4520 -1
1088 4520 1
1103 4520 -0.5
1118 4520 1
1133 4520 0.5
1148 4520 -0.5
1163 4520 1
4505 4520 0.16666666666666666
4519 4520 -14.069122360687604
1178 4521 0.5
1193 4521 1
1208 4521 -0.5
1223 4521 1
1238 4521 -14.069122360687604
1253 4521 -0.2
1268 4521 0.5
1283 4521 1
1298 4521 1
1313 4521 1
1328 4521 1
1343 4521 -1
4506 4521 0.16666666666666666
4520 4521 -14.069122360687604
1358 4522 -0.5
1373 4522 1
1388 4522 1
1403 4522 -0.5
1418 4522 -1
1433 4522 1
1448 4522 1
1463 4522 -1
1478 4522 1
1493 4522 -1
1508 4522 1
1523 4522 -0.5
4507 4522 0.16666666666666666
4521 4522 -14.069122360687604
1538 4523 0.5
1553 4523 -0.5
1568 4523 -1
1583 4523 -1
1598 4523 -0.5
1613 4523 0.5
1628 4523 1
1643 4523 -1
1658 4523 -0.5
1673 4523 0.5
1688 4523 0.5
1703 4523 -0.5
4508 4523 0.16666666666666666
4522 4523 -14.069122360687604
518 4532 0.5
533 4532 0.5
594 4532 0.3333333333333333
608 4532 -0.5
623 4532 -1
638 4533 0.5
653 4533 0.1
668 4533 -0.3333333333333333
683 4533 -0.5
698 4533 -1
713 4533 -1
744 4533 1
759 4533 0.5
774 4533 -1
788 4533 -0.5
803 4533 1
4532 4533 -14.069122360687604
818 4534 -1
833 4534 -1
848 4534 -1
863 4534 -1
878 4534 1
893 4534 -1
909 4534 1
924 4534 1
939 4534 -0.5
954 4534 -1
968 4534 1
983 4534 1
4533 4534 -14.069122360687604
998 4535 1
1013 4535 -1
1028 4535 1
1043 4535 1
1058 4535 1
1073 4535 -1
1089 4535 1
1104 4535 -1
1119 4535 1
1134 4535 -0.5
1148 4535 -1
1163 4535 -1
4534 4535 -14.069122360687604
1178 4536 0.5
1193 4536 -1
1208 4536 1
1223 4536 -1
1238 4536 1
1253 4536 0.3333333333333333
1269 4536 -0.5
1284 4536 -1
1299 4536 -1
1314 4536 1
1328 4536 1
1343 4536 1
4535 4536 -14.069122360687604
1358 4537 -1
1373 4537 -1
1388 4537 -1
1403 4537 1
1418 4537 1
1433 4537 1
1449 4537 -1
1464 4537 1
1479 4537 1
1494 4537 -1
1508 4537 -1
1523 4537 1
4536 4537 -14.069122360687604
1538 4538 -1
1553 4538 -1
1568 4538 -1
1583 4538 -1
1598 4538 1
1613 4538 1
1629 4538 1
1644 4538 -1
1659 4538 1
1674 4538 1
1688 4538 1
1703 4538 1
4537 4538 -14.069122360687604
1718 4539 -1
1733 4539 1
1748 4539 -1
1763 4539 -0.3333333333333333
1778 4539 -0.25
1793 4539 -14.069122360687604
1809 4539 1
1839 4539 -0.5
1868 4539 0.1
1883 4539 0.5
4538 4539 -14.069122360687604
638 4548 0.2
653 4548 -14.069122360687604
668 4548 -0.3333333333333333
683 4548 -0.5
698 4548 -0.5
713 4548 1
744 4548 1
759 4548 -0.25
774 4548 -0.5
788 4548 0.5
803 4548 -1
4533 4548 0.1
818 4549 1
833 4549 1
848 4549 1
863 4549 -1
878 4549 -1
893 4549 -1
909 4549 -1
924 4549 -1
939 4549 0.5
954 4549 1
968 4549 1
983 4549 -1
4534 4549 0.1
4548 4549 -14.069122360687604
998 4550 1
1013 4550 -1
1028 4550 1
1043 4550 -1
1058 4550 1
1073 4550 1
1089 4550 1
1104 4550 -1
1119 4550 -1
1134 4550 0.5
1148 4550 1
1163 4550 1
4535 4550 0.1
4549 4550 -14.069122360687604
1178 4551 -0.25
1193 4551 1
1208 4551 -1
1223 4551 -1
1238 4551 -1
1253 4551 -1
1269 4551 1
1284 4551 -1
1299 4551 1
1314 4551 -1
1328 4551 1
1343 4551 -1
4536 4551 0.1
4550 4551 -14.069122360687604
1358 4552 1
1373 4552 -1
1388 4552 -1
1403 4552 -1
1418 4552 1
1433 4552 1
1449 4552 -1
1464 4552 -1
1479 4552 1
1494 4552 1
1508 4552 1
1523 4552 1
4537 4552 0.1
4551 4552 -14.069122360687604
1538 4553 -1
1553 4553 1
1568 4553 1
1583 4553 -1
1598 4553 1
1613 4553 1
1629 4553 -1
1644 4553 1
1659 4553 1
1674 4553 -1
1688 4553 1
1703 4553 1
4538 4553 0.1
4552 4553 -14.069122360687604
1718 4554 -1
1733 4554 1
1748 4554 1
1763 4554 -0.3333333333333333
1778 4554 0.5
1793 4554 0.1
1809 4554 1
1839 4554 -0.5
1868 4554 -14.069122360687604
1883 4554 0.25
4539 4554 0.1
4553 4554 -14.069122360687604
594 4563 0.5
608 4563 0.3333333333333333
623 4563 -0.5
638 4563 0.5
653 4563 -0.5
668 4563 -0.3333333333333333
683 4563 0.3333333333333333
698 4563 -14.069122360687604
713 4563 -0.1111111111111111
744 4563 -0.3333333333333333
759 4564 -0.125
774 4564 -14.069122360687604
788 4564 -0.3333333333333333
803 4564 0.25
818 4564 -0.5
833 4564 -0.3333333333333333
848 4564 -0.5
863 4564 -0.5
878 4564 -0.3333333333333333
893 4564 1
909 4564 -0.5
924 4564 -0.5
4563 4564 0.3333333333333333
939 4565 -0.5
954 4565 1
968 4565 1
983 4565 -0.5
998 4565 -0.5
1013 4565 -0.5
1028 4565 -0.5
1043 4565 -0.5
1058 4565 -0.5
1073 4565 0.5
1089 4565 1
1104 4565 -0.5
4564 4565 -0.5
1119 4566 -0.5
1134 4566 -0.3333333333333333
1148 4566 -14.069122360687604
1163 4566 -0.1
1178 4566 0.5
1193 4566 0.3333333333333333
1208 4566 0.5
1223 4566 -0.3333333333333333
1238 4566 -0.5
1253 4566 0.5
1269 4566 -0.5
1284 4566 -0.5
4565 4566 -14.069122360687604
1299 4567 0.5
1314 4567 -0.5
1328 4567 -0.3333333333333333
1343 4567 0.5
1358 4567 -0.3333333333333333
1373 4567 0.5
1388 4567 -0.14285714285714285
1403 4567 -14.069122360687604
1418 4567 -1
1433 4567 1
1449 4567 1
1464 4567 0.5
4566 4567 0.5
1479 4568 -1
1494 4568 -1
1508 4568 1
1523 4568 -0.5
1538 4568 -0.5
1553 4568 0.5
1568 4568 1
1583 4568 -1
1598 4568 0.5
1613 4568 -0.5
1629 4568 -0.5
1644 4568 1
4567 4568 -14.069122360687604
594 4578 0.3333333333333333
608 4578 0.16666666666666666
623 4578 -1
638 4578 0.3333333333333333
653 4578 -0.3333333333333333
668 4578 -14.069122360687604
683 4578 0.16666666666666666
698 4578 -0.3333333333333333
713 4578 1
744 4578 1
4563 4578 -0.3333333333333333
759 4579 -0.5
774 4579 -0.3333333333333333
788 4579 -0.5
803 4579 -1
818 4579 1
833 4579 1
848 4579 1
863 4579 1
878 4579 -1
893 4579 -1
909 4579 -1
924 4579 1
4564 4579 -0.3333333333333333
4578 4579 -14.069122360687604
939 4580 0.5
954 4580 1
968 4580 1
983 4580 -1
998 4580 1
1013 4580 -1
1028 4580 1
1043 4580 -1
1058 4580 1
1073 4580 1
1089 4580 -1
1104 4580 -1
4565 4580 -0.3333333333333333
4579 4580 -14.069122360687604
1119 4581 -1
1134 4581 -0.5
1148 4581 -0.3333333333333333
1163 4581 -1
1178 4581 -0.5
1193 4581 -1
1208 4581 1
1223 4581 1
1238 4581 -1
1253 4581 0.3333333333333333
1269 4581 0.5
1284 4581 -1
4566 4581 -0.3333333333333333
4580 4581 -14.069122360687604
1299 4582 -1
1314 4582 1
1328 4582 -1
1343 4582 -1
1358 4582 1
1373 4582 -1
1388 4582 1
1403 4582 -0.3333333333333333
1418 4582 1
1433 4582 -1
1449 4582 1
1464 4582 1
4567 4582 -0.3333333333333333
4581 4582 -14.069122360687604
1479 4583 1
1494 4583 -1
1508 4583 -1
1523 4583 -1
1538 4583 -1
1553 4583 1
1568 4583 -1
1583 4583 -1
1598 4583 1
1613 4583 -1
1629 4583 1
1644 4583 -1
4568 4583 -0.3333333333333333
4582 4583 -14.069122360687604
1659 4584 1
1674 4584 -1
1688 4584 1
1703 4584 1
1718 4584 1
1733 4584 1
1748 4584 0.5
1763 4584 -14.069122360687604
1778 4584 1
1793 4584 -0.3333333333333333
1809 4584 1
4583 4584 -14.069122360687604
594 4593 -0.5
608 4593 -0.5
623 4593 -0.1111111111111111
638 4593 -0.5
653 4593 0.5
699 4593 1
714 4593 -1
744 4593 -0.5
759 4594 0.3333333333333333
774 4594 1
788 4594 0.5
803 4594 1
818 4594 1
833 4594 -1
849 4594 1
864 4594 1
879 4594 -1
894 4594 -1
909 4594 1
924 4594 1
4593 4594 -14.069122360687604
939 4595 -0.5
954 4595 -1
968 4595 -1
983 4595 -1
998 4595 -1
1013 4595 1
1029 4595 -1
1044 4595 1
1059 4595 1
1074 4595 1
1089 4595 1
1104 4595 1
4594 4595 -14.069122360687604
1119 4596 1
1134 4596 0.5
1148 4596 -1
1163 4596 -1
1178 4596 0.3333333333333333
1193 4596 1
1209 4596 0.5
1224 4596 -1
1239 4596 -1
1254 4596 -0.3333333333333333
1269 4596 -0.5
1284 4596 -1
4595 4596 -14.069122360687604
1299 4597 -1
1314 4597 1
1328 4597 -1
1343 4597 1
1358 4597 1
1373 4597 -1
1389 4597 -1
1404 4597 -1
1419 4597 1
1434 4597 1
1449 4597 -1
1464 4597 1
4596 4597 -14.069122360687604
1479 4598 -1
1494 4598 -1
1508 4598 1
1523 4598 -1
1538 4598 1
1553 4598 1
1569 4598 1
1584 4598 -1
1599 4598 1
1614 4598 1
1629 4598 1
1644 4598 -1
4597 4598 -14.069122360687604
1659 4599 -1
1674 4599 -1
1688 4599 1
1703 4599 -1
1718 4599 -0.3333333333333333
1733 4599 -1
1749 4599 -0.5
1779 4599 -14.069122360687604
1809 4599 1
4598 4599 -14.069122360687604
594 4608 0.5
608 4608 -0.25
623 4608 -14.069122360687604
638 4608 -0.5
653 4608 1
699 4608 -0.5
714 4608 -1
744 4608 -1
4593 4608 -0.1111111111111111
759 4609 0.3333333333333333
774 4609 0.5
788 4609 -0.5
803 4609 -1
818 4609 -1
833 4609 -1
849 4609 1
864 4609 -1
879 4609 1
894 4609 1
909 4609 -1
924 4609 -1
4594 4609 -0.1111111111111111
4608 4609 -14.069122360687604
939 4610 1
954 4610 -1
968 4610 -1
983 4610 1
998 4610 -1
1013 4610 -1
1029 4610 1
1044 4610 -1
1059 4610 -1
1074 4610 1
1089 4610 1
1104 4610 1
4595 4610 -0.1111111111111111
4609 4610 -14.069122360687604
1119 4611 -1
1134 4611 -1
1148 4611 1
1163 4611 -1
1178 4611 0.3333333333333333
1193 4611 1
1209 4611 -1
1224 4611 -1
1239 4611 -1
1254 4611 0.5
1269 4611 1
1284 4611 -1
4596 4611 -0.1111111111111111
4610 4611 -14.069122360687604
1299 4612 -1
1314 4612 -1
1328 4612 -1
1343 4612 -1
1358 4612 1
1373 4612 -1
1389 4612 1
1404 4612 1
1419 4612 1
1434 4612 1
1449 4612 1
1464 4612 1
4597 4612 -0.1111111111111111
4611 4612 -14.069122360687604
1479 4613 -1
1494 4613 -1
1508 4613 -1
1523 4613 -1
1538 4613 1
1553 4613 1
1569 4613 -1
1584 4613 -1
1599 4613 1
1614 4613 1
1629 4613 -1
1644 4613 -1
4598 4613 -0.1111111111111111
4612 4613 -14.069122360687604
1659 4614 1
1674 4614 1
1688 4614 -1
1703 4614 1
1718 4614 0.5
1733 4614 -1
1749 4614 -1
1779 4614 -0.1111111111111111
1809 4614 1
4599 4614 -0.1111111111111111
4613 4614 -14.069122360687604
594 4622 0.5
608 4622 -1
623 4622 0.3333333333333333
638 4622 -0.5
653 4622 -0.25
699 4623 0.5
714 4623 -1
744 4623 0.5
759 4623 -14.069122360687604
774 4623 -0.125
788 4623 0.5
803 4623 0.1111111111111111
818 4623 0.5
833 4623 -1
849 4623 -1
864 4623 1
4622 4623 -14.069122360687604
879 4624 -0.5
894 4624 1
909 4624 1
924 4624 1
939 4624 -0.3333333333333333
954 4624 1
968 4624 -1
983 4624 1
998 4624 1
1013 4624 -1
1029 4624 1
1044 4624 1
4623 4624 -14.069122360687604
1059 4625 1
1074 4625 -1
1089 4625 1
1104 4625 -1
1119 4625 1
1134 4625 -0.5
1148 4625 0.5
1163 4625 1
1178 4625 -14.069122360687604
1193 4625 -0.5
1209 4625 1
1224 4625 1
4624 4625 -14.069122360687604
1239 4626 0.5
1254 4626 0.3333333333333333
1269 4626 0.5
1284 4626 1
1299 4626 -1
1314 4626 -1
1328 4626 1
1343 4626 -1
1358 4626 1
1373 4626 1
1389 4626 1
1404 4626 -0.5
4625 4626 -14.069122360687604
1419 4627 -1
1434 4627 1
1449 4627 -1
1464 4627 -1
1479 4627 -1
1494 4627 -1
1508 4627 1
1523 4627 1
1538 4627 1
1553 4627 -1
1569 4627 -1
1584 4627 -1
4626 4627 -14.069122360687604
1599 4628 -1
1614 4628 1
1629 4628 1
1644 4628 -1
1659 4628 1
1674 4628 1
1688 4628 -0.5
1703 4628 -1
1718 4628 0.3333333333333333
1733 4628 -1
1749 4628 0.5
4627 4628 -14.069122360687604
1779 4629 0.3333333333333333
1809 4629 1
1839 4629 0.5
1868 4629 -0.25
1883 4629 -0.3333333333333333
1898 4629 -0.5
4628 4629 -14.069122360687604
699 4638 -0.5
714 4638 0.5
744 4638 -0.5
759 4638 0.1111111111111111
774 4638 0.25
788 4638 0.2
803 4638 -14.069122360687604
818 4638 -1
833 4638 1
849 4638 -1
864 4638 1
4623 4638 0.1111111111111111
879 4639 0.5
894 4639 -1
909 4639 1
924 4639 1
939 4639 -0.5
954 4639 1
968 4639 -1
983 4639 -1
998 4639 1
1013 4639 1
1029 4639 -1
1044 4639 -1
4624 4639 0.1111111111111111
4638 4639 -14.069122360687604
1059 4640 1
1074 4640 -1
1089 4640 -1
1104 4640 -1
1119 4640 -1
1134 4640 -0.5
1148 4640 -1
1163 4640 -1
1178 4640 0.1111111111111111
1193 4640 -1
1209 4640 -0.5
1224 4640 1
4625 4640 0.1111111111111111
4639 4640 -14.069122360687604
1239 4641 1
1254 4641 -0.3333333333333333
1269 4641 -0.5
1284 4641 -1
1299 4641 -1
1314 4641 -1
1328 4641 -1
1343 4641 1
1358 4641 -1
1373 4641 1
1389 4641 1
1404 4641 -0.5
4626 4641 0.1111111111111111
4640 4641 -14.069122360687604
1419 4642 -1
1434 4642 1
1449 4642 -1
1464 4642 -1
1479 4642 -1
1494 4642 1
1508 4642 1
1523 4642 -1
1538 4642 -1
1553 4642 -1
1569 4642 -1
1584 4642 -1
4627 4642 0.1111111111111111
4641 4642 -14.069122360687604
1599 4643 0.5
1614 4643 1
1629 4643 1
1644 4643 -1
1659 4643 1
1674 4643 -1
1688 4643 0.5
1703 4643 -1
1718 4643 -0.3333333333333333
1733 4643 -0.5
1749 4643 -0.5
4628 4643 0.1111111111111111
4642 4643 -14.069122360687604
699 4653 -0.1111111111111111
714 4653 0.5
744 4653 1
759 4653 0.3333333333333333
774 4653 0.5
804 4653 -0.3333333333333333
819 4653 0.5
834 4653 -1
849 4653 -1
864 4653 -1
879 4654 -1
894 4654 -1
909 4654 1
924 4654 1
939 4654 -0.5
954 4654 1
969 4654 1
984 4654 -1
999 4654 -1
1014 4654 -1
1029 4654 -1
1044 4654 1
4653 4654 -14.069122360687604
1059 4655 -1
1074 4655 -1
1089 4655 -1
1104 4655 1
1119 4655 1
1134 4655 1
1149 4655 1
1164 4655 -1
1179 4655 0.5
1194 4655 -1
1209 4655 -0.3333333333333333
1224 4655 1
4654 4655 -14.069122360687604
1239 4656 0.5
1254 4656 -14.069122360687604
1269 4656 1
1284 4656 1
1299 4656 1
1314 4656 -1
1329 4656 1
1344 4656 -1
1359 4656 -1
1374 4656 1
1389 4656 1
1404 4656 -1
4655 4656 -14.069122360687604
1419 4657 1
1434 4657 -1
1449 4657 1
1464 4657 -1
1479 4657 1
1494 4657 -1
1509 4657 1
1524 4657 -1
1539 4657 -1
1554 4657 -1
1569 4657 -1
1584 4657 1
4656 4657 -14.069122360687604
1599 4658 1
1614 4658 1
1629 4658 -1
1644 4658 -1
1659 4658 -0.3333333333333333
1674 4658 1
1689 4658 0.3333333333333333
1704 4658 -0.5
1719 4658 -14.069122360687604
1734 4658 0.16666666666666666
1749 4658 -0.3333333333333333
4657 4658 -14.069122360687604
1779 4659 -0.3333333333333333
1809 4659 -0.5
1839 4659 -0.3333333333333333
1899 4659 -0.5
4658 4659 -14.069122360687604
699 4668 -14.069122360687604
714 4668 -0.1111111111111111
744 4668 -0.3333333333333333
759 4668 0.5
774 4668 0.3333333333333333
804 4668 -0.5
819 4668 -0.5
834 4668 0.5
849 4668 -1
864 4668 -1
4653 4668 -0.1111111111111111
879 4669 1
894 4669 -1
909 4669 -1
924 4669 -1
939 4669 -0.5
954 4669 1
969 4669 -1
984 4669 1
999 4669 -1
1014 4669 1
1029 4669 -1
1044 4669 -1
4654 4669 -0.1111111111111111
4668 4669 -14.069122360687604
1059 4670 -1
1074 4670 -1
1089 4670 1
1104 4670 1
1119 4670 1
1134 4670 0.5
1149 4670 -1
1164 4670 1
1179 4670 -0.5
1194 4670 -1
1209 4670 1
1224 4670 1
4655 4670 -0.1111111111111111
4669 4670 -14.069122360687604
1239 4671 1
1254 4671 -0.1111111111111111
1269 4671 0.5
1284 4671 -1
1299 4671 1
1314 4671 -1
1329 4671 -1
1344 4671 1
1359 4671 1
1374 4671 -1
1389 4671 -1
1404 4671 -0.5
4656 4671 -0.1111111111111111
4670 4671 -14.069122360687604
1419 4672 1
1434 4672 1
1449 4672 1
1464 4672 -1
1479 4672 -1
1494 4672 1
1509 4672 -1
1524 4672 -1
1539 4672 -1
1554 4672 -1
1569 4672 1
1584 4672 -1
4657 4672 -0.1111111111111111
4671 4672 -14.069122360687604
1599 4673 1
1614 4673 1
1629 4673 -1
1644 4673 -1
1659 4673 1
1674 4673 1
1689 4673 0.5
1704 4673 1
1719 4673 -0.1111111111111111
1734 4673 -1
1749 4673 -0.5
4658 4673 -0.1111111111111111
4672 4673 -14.069122360687604
639 4683 -0.5
699 4683 -0.5
714 4683 -0.5
744 4683 0.5
759 4683 0.5
774 4683 1
804 4683 -0.5
819 4684 0.5
834 4684 -1
849 4684 1
864 4684 1
879 4684 1
894 4684 1
909 4684 1
924 4684 -1
954 4684 1
969 4684 -1
984 4684 -1
4683 4684 -14.069122360687604
999 4685 1
1014 4685 1
1029 4685 1
1044 4685 1
1059 4685 -1
1074 4685 -1
1089 4685 1
1104 4685 -1
1119 4685 -1
1134 4685 -0.5
1149 4685 -1
1164 4685 1
4684 4685 -14.069122360687604
1179 4686 0.5
1194 4686 1
1209 4686 -0.5
1224 4686 -1
1239 4686 1
1254 4686 -0.3333333333333333
1269 4686 -0.5
1284 4686 1
1299 4686 -1
1314 4686 -1
1329 4686 1
1344 4686 -1
4685 4686 -14.069122360687604
1359 4687 1
1374 4687 1
1389 4687 -1
1404 4687 -1
1419 4687 -1
1434 4687 -1
1449 4687 1
1464 4687 1
1479 4687 1
1494 4687 1
1509 4687 -1
1524 4687 -1
4686 4687 -14.069122360687604
1539 4688 -0.5
1554 4688 -1
1569 4688 1
1584 4688 -1
1599 4688 -1
1614 4688 0.5
1629 4688 -1
1644 4688 -1
1659 4688 -0.5
1674 4688 1
1689 4688 -0.125
1704 4688 -1
4687 4688 -14.069122360687604
1719 4689 -0.3333333333333333
1734 4689 0.5
1749 4689 -14.069122360687604
1779 4689 -0.5
1809 4689 0.5
1839 4689 -0.25
4688 4689 -14.069122360687604
639 4698 0.5
699 4698 0.5
714 4698 -0.5
744 4698 -0.5
